type,term,canonical,occurrences,files,in_glossary,sample_files
"phrase","tin thay","tin thay",2,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-12.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-21.html"
"phrase","title block","title block",7,5,false,"10-Training-Academy\01-Competency-System\02-Levels\14-C14-Drawing-GDT\C14-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\14-C14-Drawing-GDT\C14-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\14-C14-Drawing-GDT\C14-L3.html"
"phrase","TNR comp","TNR comp",2,1,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-514-cnc-turning-guide.html"
"phrase","Tolerance OD","tolerance OD",4,4,false,"10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L3.html"
"phrase","tolerance stack-up","tolerance stack-up",7,4,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\03-JD-Engineering\jd-dfm-engineer.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\06-JD-Sales\jd-estimator.html | 10-Training-Academy\01-Competency-System\02-Levels\14-C14-Drawing-GDT\C14-L3.html"
"phrase","tool accountability","tool accountability",8,7,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-production-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\01-JD-Executive\jd-production-director.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\06-WI-600\wi-606-suspect-product-containment-segregation-and-reaction.html"
"phrase","tool change","tool change",9,8,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-502-cnc-machining-operations.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-503-tooling-maintenance-pm-and-breakdown-response.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-504-program-release-setup-first-piece-changeover-and-work-transfer-control.html"
"phrase","Tool cost","tool cost",8,3,false,"10-Training-Academy\01-Competency-System\02-Levels\07-C07-Kaizen-Lean\C07-L4.html | 10-Training-Academy\01-Competency-System\02-Levels\12-C12-Estimating-Costing\C12-L3.html | 10-Training-Academy\02-Training-Content\01-Modules\C12.html"
"phrase","tool count","tool count",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-production-handbook.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\07-WI-700\wi-716-vacuum-compatible-clean-build-and-bagging.html"
"phrase","Tool Crib","tool crib",36,13,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-supply-chain-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-cnc-workshop-manager.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-maintenance-technician.html"
"phrase","tool CTQ","tool CTQ",2,2,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-517-setup-changeover-smed-standard-work.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-519-job-packet-quick-check-and-pre-run-verification.html"
"phrase","tool Dao","tool dao",2,2,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-516-machine-operation-quick-card.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\07-WI-700\wi-721-fod-prevention-line-clearance-and-tool-accountability.html"
"phrase","tool equivalent","tool equivalent",4,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\03-JD-Engineering\jd-process-engineer.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\05-JD-Supply-Chain\jd-tool-crib-tool-storekeeper.html"
"phrase","tool family","tool family",3,3,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\06-SOP-600\sop-604-spc-and-capability-control.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\06-WI-600\wi-606-suspect-product-containment-segregation-and-reaction.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-120-authority-matrix.html"
"phrase","tool identity","tool identity",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\05-JD-Supply-Chain\jd-tool-crib-tool-storekeeper.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-512-3-axis-vertical-milling-guide.html"
"phrase","Tool kit","tool kit",2,1,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-504-program-release-setup-first-piece-changeover-and-work-transfer-control.html"
"phrase","tool length","tool length",3,3,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-513-5-axis-milling-guide.html | 10-Training-Academy\01-Competency-System\02-Levels\17-C17-CNC-Setup-CAM\C17-L2.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-20.html"
"phrase","tool library","tool library",2,1,false,"10-Training-Academy\01-Competency-System\02-Levels\17-C17-CNC-Setup-CAM\C17-L4.html"
"phrase","Tool life","tool life",4,3,true,"03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-502-cnc-machining-operations.html | 10-Training-Academy\02-Training-Content\02-OJT-Guides\ojt-role-setup-teamlead.html | 10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-09.html"
"phrase","Tool Life Log","tool life log",6,6,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-502-cnc-machining-operations.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-504-program-release-setup-first-piece-changeover-and-work-transfer-control.html | 10-Training-Academy\01-Competency-System\01-Framework\competency-metrics.html"
"phrase","Tool life stability","tool life stability",4,1,false,"10-Training-Academy\02-Training-Content\01-Modules\C17.html"
"phrase","tool list","tool list",28,13,true,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\05-JD-Supply-Chain\jd-tool-crib-tool-storekeeper.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-503-tooling-maintenance-pm-and-breakdown-response.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-504-program-release-setup-first-piece-changeover-and-work-transfer-control.html"
"phrase","Tool List CNC","tool list CNC",9,7,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-cnc-workshop-manager.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-setup-technician.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\03-JD-Engineering\jd-cam-nc-programmer.html"
"phrase","tool mark","tool mark",2,2,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\06-WI-600\wi-601-visual-inspection-and-defect-classification.html | 03-Tai-Lieu-Van-Hanh\03-Reference\06-ANNEX-600\annex-606-surface-finish-vacuum-compatibility.html"
"phrase","tool nose","tool nose",2,1,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-514-cnc-turning-guide.html"
"phrase","tool offset sai","tool offset sai",2,2,false,"10-Training-Academy\01-Competency-System\02-Levels\17-C17-CNC-Setup-CAM\C17-L2.html | 10-Training-Academy\02-Training-Content\01-Modules\C17.html"
"phrase","tool path","tool path",3,3,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-504-program-release-setup-first-piece-changeover-and-work-transfer-control.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-505-finishing-deburr-and-secondary-operations-control.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-513-5-axis-milling-guide.html"
"phrase","tool preset","tool preset",2,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-503-tooling-maintenance-pm-and-breakdown-response.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-517-setup-changeover-smed-standard-work.html"
"phrase","tool quay","tool quay",2,1,false,"03-Tai-Lieu-Van-Hanh\03-Reference\08-ANNEX-800\annex-803-ppe-and-hazard-matrix.html"
"phrase","tool setter","tool setter",2,1,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-516-machine-operation-quick-card.html"
"phrase","tool state","tool state",2,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\06-SOP-600\sop-604-spc-and-capability-control.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-518-work-transfer-validation.html"
"phrase","tool status","tool status",3,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-cnc-operator.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-108-operational-contingency-plan.html"
"phrase","Tool Storekeeper","tool storekeeper",8,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\05-JD-Supply-Chain\jd-tool-crib-tool-storekeeper.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-503-tooling-maintenance-pm-and-breakdown-response.html"
"phrase","tool strategy","tool strategy",4,4,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-engineering-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-cnc-workshop-manager.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\03-SOP-300\sop-302-first-article-inspection-fai.html"
"phrase","tool substitute","tool substitute",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-supply-chain-handbook.html | 03-Tai-Lieu-Van-Hanh\03-Reference\03-ANNEX-300\annex-301-setup-sheet-and-tool-list-standard.html"
"phrase","tool wear","tool wear",9,9,true,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-cnc-operator.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-502-cnc-machining-operations.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-505-finishing-deburr-and-secondary-operations-control.html"
"phrase","toolbox talk","toolbox talk",7,1,true,"10-Training-Academy\01-Competency-System\02-Levels\01-C01-Safety-5S\C01-L3.html"
"phrase","tooling control","tooling control",2,1,false,"10-Training-Academy\01-Competency-System\02-Levels\17-C17-CNC-Setup-CAM\C17-L2.html"
"phrase","Top Management","top management",8,6,false,"02-Tai-Lieu-He-Thong\01-Quality-Manual\qms-man-001-qms-manual.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-it-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-quality-handbook.html"
"phrase","total FAI job","total FAI job",4,4,false,"10-Training-Academy\01-Competency-System\02-Levels\14-C14-Drawing-GDT\C14-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\14-C14-Drawing-GDT\C14-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\14-C14-Drawing-GDT\C14-L3.html"
"phrase","tra ANNEX chi","tra ANNEX chi",2,1,false,"02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\authority-matrix.html"
"phrase","tra anti-gaming","tra anti-gaming",2,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-13.html"
"phrase","tra ApprovalHistory","tra approvalhistory",4,3,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-03.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-04.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-09.html"
"phrase","tra calibration","tra calibration",2,2,false,"10-Training-Academy\02-Training-Content\02-OJT-Guides\ojt-role-qc-inspector.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-01.html"
"phrase","tra cao","tra cao",28,28,false,"10-Training-Academy\01-Competency-System\02-Levels\06-C06-Problem-Solving-RCA\C06-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\06-C06-Problem-Solving-RCA\C06-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\06-C06-Problem-Solving-RCA\C06-L3.html"
"phrase","tra Case","tra case",4,2,false,"10-Training-Academy\01-Competency-System\02-Levels\06-C06-Problem-Solving-RCA\C06-L4.html | 10-Training-Academy\01-Competency-System\02-Levels\07-C07-Kaizen-Lean\C07-L4.html"
"phrase","tra chi","tra chi",24,10,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-setup-technician.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\03-JD-Engineering\jd-dfm-engineer.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\03-JD-Engineering\jd-engineering-lead-manager.html"
"phrase","tra completeness","tra completeness",3,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-26.html"
"phrase","tra CTQ","tra CTQ",7,3,false,"10-Training-Academy\01-Competency-System\01-Framework\competency-metrics.html | 10-Training-Academy\02-Training-Content\01-Modules\C03.html | 10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-02.html"
"phrase","tra Data Health","tra data health",2,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-06.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-09.html"
"phrase","tra DLP","tra DLP",3,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-10.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-23.html"
"phrase","tra Epicor","tra epicor",2,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-09.html"
"phrase","tra Evidence Completeness","tra evidence completeness",2,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-26.html"
"phrase","tra folder","tra folder",2,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-01.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-09.html"
"phrase","tra gate","tra gate",2,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-27.html | 10-Training-Academy\04-Templates-Tools\role-gate-tests.html"
"phrase","tra guard","tra guard",2,1,false,"10-Training-Academy\02-Training-Content\01-Modules\C01.html"
"phrase","tra incident","tra incident",2,1,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\09-JD-EHS\jd-ehs-specialist.html"
"phrase","tra incoming","tra incoming",2,2,false,"10-Training-Academy\01-Competency-System\02-Levels\15-C15-Material-Science\C15-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\15-C15-Material-Science\C15-L2.html"
"phrase","tra integrity","tra integrity",2,2,false,"10-Training-Academy\03-System-Operations\03-MRR-Pack\mrr-03-inspection-measurement.html | 10-Training-Academy\03-System-Operations\03-MRR-Pack\mrr-07-training-cert.html"
"phrase","tra khu","tra khu",2,1,false,"10-Training-Academy\02-Training-Content\01-Modules\C01.html"
"phrase","tra label","tra label",3,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-02.html"
"phrase","tra log","tra log",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\10-JD-IT\jd-epicor-system-administrator.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-22.html"
"phrase","tra logic","tra logic",2,1,false,"10-Training-Academy\02-Training-Content\01-Modules\C08.html"
"phrase","tra MRR","tra MRR",2,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-10.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-18.html"
"phrase","tra MTR","tra MTR",2,1,false,"10-Training-Academy\02-Training-Content\01-Modules\C15.html"
"phrase","tra near miss","tra near miss",4,1,false,"10-Training-Academy\01-Competency-System\02-Levels\01-C01-Safety-5S\C01-L3.html"
"phrase","tra near-miss","tra near-miss",3,3,false,"10-Training-Academy\01-Competency-System\02-Levels\01-C01-Safety-5S\C01-L3.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-03.html | 10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-02.html"
"phrase","tra nhanh","tra nhanh",24,24,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\03-SOP-300\sop-303-engineering-release-baseline-package-and-job-snapshot-control.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\02-WI-200\wi-201-quality-gates-hold-points-and-release-execution.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-511-machine-type-quick-reference.html"
"phrase","tra packet","tra packet",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-setup-technician.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-24.html"
"phrase","tra part","tra part",2,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-101-document-and-data-control.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-09.html"
"phrase","tra PO","tra PO",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\06-JD-Sales\jd-customer-service.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\02-WI-200\wi-201-quality-gates-hold-points-and-release-execution.html"
"phrase","tra PPE","tra PPE",29,23,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\09-JD-EHS\jd-ehs-specialist.html | 03-Tai-Lieu-Van-Hanh\03-Reference\08-ANNEX-800\annex-803-ppe-and-hazard-matrix.html | 10-Training-Academy\01-Competency-System\02-Levels\01-C01-Safety-5S\C01-L1.html"
"phrase","tra QA","tra QA",3,2,false,"10-Training-Academy\01-Competency-System\01-Framework\competency-metrics.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-17.html"
"phrase","tra SoD","tra sod",3,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-04.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-10.html"
"phrase","tra tem","tra tem",6,5,false,"10-Training-Academy\01-Competency-System\02-Levels\15-C15-Material-Science\C15-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L2.html"
"phrase","tra title block","tra title block",13,5,false,"10-Training-Academy\01-Competency-System\02-Levels\14-C14-Drawing-GDT\C14-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\14-C14-Drawing-GDT\C14-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\14-C14-Drawing-GDT\C14-L3.html"
"phrase","tra training","tra training",2,2,false,"10-Training-Academy\01-Competency-System\02-Levels\13-C13-Risk-Revision-Control\C13-L2.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-19.html"
"phrase","tra traveler","tra traveler",2,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-101-document-and-data-control.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-103-risk-opportunity-fmea-and-control-plan.html"
"phrase","tra tri","tra tri",2,1,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-105-organizational-knowledge-management.html"
"phrase","tra truy","tra truy",11,9,false,"10-Training-Academy\01-Competency-System\02-Levels\10-C10-CNC-Job-Order-Process\C10-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\10-C10-CNC-Job-Order-Process\C10-L2.html | 10-Training-Academy\02-Training-Content\03-Practice-Drills\drill-joborder-e2e.html"
"phrase","tra unit","tra unit",4,4,false,"10-Training-Academy\01-Competency-System\02-Levels\12-C12-Estimating-Costing\C12-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\12-C12-Estimating-Costing\C12-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\12-C12-Estimating-Costing\C12-L3.html"
