term,canonical,occurrences,files,in_glossary,sample_files
"Payroll dossier","payroll dossier",3,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\07-JD-Finance\jd-finance-manager.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\07-JD-Finance\jd-general-ledger-and-payroll-accountant.html"
"payroll governance","payroll governance",2,1,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\07-JD-Finance\jd-finance-manager.html"
"Payroll input accuracy","payroll input accuracy",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\07-JD-Finance\jd-general-ledger-and-payroll-accountant.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\08-JD-HR\jd-hr-manager.html"
"Payroll input pack","payroll input pack",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-finance-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-hr-handbook.html"
"payroll package","payroll package",4,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\07-JD-Finance\jd-finance-manager.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\07-JD-Finance\jd-general-ledger-and-payroll-accountant.html"
"payroll processing","payroll processing",2,1,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\07-JD-Finance\jd-general-ledger-and-payroll-accountant.html"
"pending approvals","pending approvals",3,3,false,"02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-engineering-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-epicor-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-sales-and-customer-service-handbook.html"
"pending first piece","pending first piece",2,1,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-504-program-release-setup-first-piece-changeover-and-work-transfer-control.html"
"people dependency","people dependency",2,1,false,"03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-122-kpi-cascade-dictionary.html"
"performance test","performance test",136,69,false,"10-Training-Academy\01-Competency-System\02-Levels\08-C08-Data-Driven-ERP\C08-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\08-C08-Data-Driven-ERP\C08-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\08-C08-Data-Driven-ERP\C08-L3.html"
"Performance test PASS","performance test PASS",7,6,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-06.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-14.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-18.html"
"period close","period close",3,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\07-JD-Finance\jd-general-ledger-and-payroll-accountant.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\08-SOP-800\sop-803-invoicing-job-costing-and-arap.html"
"phong HOLD","phong HOLD",2,1,false,"10-Training-Academy\01-Competency-System\02-Levels\15-C15-Material-Science\C15-L2.html"
"phong WHS","phong WHS",2,1,false,"10-Training-Academy\01-Competency-System\02-Levels\15-C15-Material-Science\C15-L2.html"
"photo evidence","photo evidence",2,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-401-supplier-control-and-special-process.html | 03-Tai-Lieu-Van-Hanh\03-Reference\06-ANNEX-600\annex-606-surface-finish-vacuum-compatibility.html"
"photo pack","photo pack",2,2,false,"03-Tai-Lieu-Van-Hanh\03-Reference\03-ANNEX-300\annex-301-setup-sheet-and-tool-list-standard.html | 03-Tai-Lieu-Van-Hanh\03-Reference\04-ANNEX-400\annex-402-outsource-special-process-pack.html"
"photo standard","photo standard",2,2,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\06-WI-600\wi-601-visual-inspection-and-defect-classification.html | 03-Tai-Lieu-Van-Hanh\03-Reference\05-ANNEX-500\annex-507-poka-yoke-cnc-examples.html"
"pilot cell","pilot cell",4,4,false,"10-Training-Academy\01-Competency-System\02-Levels\12-C12-Estimating-Costing\C12-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\12-C12-Estimating-Costing\C12-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\12-C12-Estimating-Costing\C12-L3.html"
"pilot endpoint","pilot endpoint",2,2,false,"03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-133-excel-form-desktop-excel-endpoint-baseline-and-macro-trust-rollout.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-137-excel-form-pilot-endpoint-rollout-and-save-path-control.html"
"pipeline DEV UAT PROD","pipeline DEV UAT PROD",2,2,false,"03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-113-dashboard-deployment-access-and-refresh-control.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-10.html"
"Plan adherence","plan adherence",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-production-planner.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-501-production-planning-scheduling-and-dispatch-control.html"
"plan attainment","plan attainment",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\01-JD-Executive\jd-production-director.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-501-production-planning-scheduling-and-dispatch-control.html"
"plan clear","plan clear",2,1,false,"03-Tai-Lieu-Van-Hanh\03-Reference\05-ANNEX-500\annex-501-dispatch-capacity-wip-rules.html"
"plan KPI","plan KPI",2,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-102-quality-policy-objectives-and-organizational-context.html | 10-Training-Academy\01-Competency-System\02-Levels\13-C13-Risk-Revision-Control\C13-L3.html"
"plan LPA","plan LPA",4,4,false,"10-Training-Academy\01-Competency-System\02-Levels\19-C19-Leadership-Coaching\C19-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\19-C19-Leadership-Coaching\C19-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\19-C19-Leadership-Coaching\C19-L3.html"
"Plan QA","plan QA",2,1,false,"10-Training-Academy\01-Competency-System\02-Levels\15-C15-Material-Science\C15-L3.html"
"plan vs actual","plan vs actual",6,1,true,"10-Training-Academy\01-Competency-System\02-Levels\09-C09-Time-Management\C09-L2.html"
"Planner Danh","planner danh",3,3,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-04.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-09.html | 10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-02.html"
"Planner JobIndex","planner jobindex",2,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-02.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-05.html"
"Planning JobIndex","planning jobindex",2,2,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-06.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-08.html"
"Planning Lead","planning lead",3,3,false,"03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-110-dashboard-kpi-dictionary-and-data-model.html | 03-Tai-Lieu-Van-Hanh\03-Reference\05-ANNEX-500\annex-504-tier-meeting-cadence-and-escalation-standard-work.html | 10-Training-Academy\01-Competency-System\02-Levels\10-C10-CNC-Job-Order-Process\C10-L3.html"
"Planning SSOT Planner","planning SSOT planner",2,1,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-501-production-planning-scheduling-and-dispatch-control.html"
"plating cert","plating cert",2,2,false,"10-Training-Academy\01-Competency-System\02-Levels\18-C18-Supply-Chain\C18-L2.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-21.html"
"PM compliance","PM compliance",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-maintenance-technician.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-16.html"
"PM due","PM due",2,1,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-503-tooling-maintenance-pm-and-breakdown-response.html"
"PM status","PM status",2,1,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-503-tooling-maintenance-pm-and-breakdown-response.html"
"PO flowdown","PO flowdown",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\05-JD-Supply-Chain\jd-supply-chain-manager.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\06-SOP-600\sop-601-calibration-and-gage-control.html"
"PO ghi","PO ghi",2,2,false,"10-Training-Academy\01-Competency-System\02-Levels\15-C15-Material-Science\C15-L2.html | 10-Training-Academy\03-System-Operations\02-Training-Ops\TRN-OPS-08.html"
"PO line","PO line",10,5,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\06-JD-Sales\jd-customer-service.html | 10-Training-Academy\01-Competency-System\01-Framework\competency-metrics.html | 10-Training-Academy\01-Competency-System\02-Levels\18-C18-Supply-Chain\C18-L1.html"
"PO NCR","PO NCR",4,4,false,"10-Training-Academy\01-Competency-System\02-Levels\11-C11-Sales-Contract-Review\C11-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\11-C11-Sales-Contract-Review\C11-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\11-C11-Sales-Contract-Review\C11-L3.html"
"PO note","PO note",13,8,false,"10-Training-Academy\01-Competency-System\02-Levels\13-C13-Risk-Revision-Control\C13-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\13-C13-Risk-Revision-Control\C13-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\13-C13-Risk-Revision-Control\C13-L3.html"
"PO notes","PO notes",3,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-05.html"
"PO outsource","PO outsource",4,3,false,"03-Tai-Lieu-Van-Hanh\03-Reference\03-ANNEX-300\annex-302-approved-materials-list.html | 03-Tai-Lieu-Van-Hanh\03-Reference\04-ANNEX-400\annex-403-approved-processor-list.html | 10-Training-Academy\01-Competency-System\02-Levels\18-C18-Supply-Chain\C18-L2.html"
"PO Purchase Order","PO purchase order",2,2,false,"10-Training-Academy\02-Training-Content\01-Modules\C10.html | 10-Training-Academy\02-Training-Content\01-Modules\C18.html"
"Po Tracker","po tracker",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\05-JD-Supply-Chain\jd-buyer-purchasing.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\05-JD-Supply-Chain\jd-supply-chain-manager.html"
"PO tracker","PO tracker",16,5,false,"10-Training-Academy\01-Competency-System\02-Levels\15-C15-Material-Science\C15-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\18-C18-Supply-Chain\C18-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\18-C18-Supply-Chain\C18-L2.html"
"PO vs quote","PO vs quote",8,4,false,"10-Training-Academy\01-Competency-System\02-Levels\11-C11-Sales-Contract-Review\C11-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\11-C11-Sales-Contract-Review\C11-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\11-C11-Sales-Contract-Review\C11-L3.html"
"Point-of-use verification","point-of-use verification",6,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\06-SOP-600\sop-601-calibration-and-gage-control.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\06-SOP-600\sop-602-measurement-system-analysis-msagr-r.html"
"pointer truy","pointer truy",2,1,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-402-material-verification-traceability-and-counterfeit-prevention.html"
"poka yoke","poka yoke",51,31,false,"10-Training-Academy\01-Competency-System\01-Framework\assessment-matrix.html | 10-Training-Academy\01-Competency-System\02-Levels\01-C01-Safety-5S\C01-L3.html | 10-Training-Academy\01-Competency-System\02-Levels\03-C03-Right-First-Time\C03-L3.html"
"poka-yoke CNC","poka-yoke CNC",8,5,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-cnc-operator.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-production-engineer-industrial-engineer.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-setup-technician.html"
"population suspect","population suspect",2,1,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-202-customer-complaint-feedback-rma-and-escape.html"
"Post-award assumption miss","post-award assumption miss",2,1,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\03-SOP-300\sop-301-engineering-dfm-quoting-and-machining-planning.html"
"post-change verification","post-change verification",3,1,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-106-change-and-configuration-management.html"
"post-maint validation","post-maint validation",3,1,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-503-tooling-maintenance-pm-and-breakdown-response.html"
"Power Automate","power automate",3,3,true,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\01-WI-100\wi-101-digital-online-forms-and-approvals.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-108-m365-lists-and-field-mapping.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-109-power-automate-flows-and-approvals-spec.html"
"Power Automate Flows","power automate flows",2,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-04.html"
"Power Platform","power platform",3,3,true,"03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-101-role-based-access-map.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-119-change-roadmap-and-priority-register.html | 10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-10.html"
"Power Platform ALM","power platform ALM",2,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-10.html"
"Power Query","power query",5,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-08.html"
"PPE compliance","PPE compliance",4,2,false,"10-Training-Academy\01-Competency-System\02-Levels\01-C01-Safety-5S\C01-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\01-C01-Safety-5S\C01-L4.html"
"pre job check","pre job check",2,1,false,"10-Training-Academy\01-Competency-System\02-Levels\02-C02-Process-Discipline\C02-L2.html"
"pre lift checklist","pre lift checklist",3,1,false,"10-Training-Academy\01-Competency-System\02-Levels\01-C01-Safety-5S\C01-L2.html"
"pre-closeout check","pre-closeout check",2,1,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\07-SOP-700\sop-703-product-safety-conformity-and-fod-prevention.html"
"Pre-job check","pre-job check",3,1,false,"10-Training-Academy\01-Competency-System\02-Levels\02-C02-Process-Discipline\C02-L2.html"
"pre-run verification","pre-run verification",6,5,false,"02-Tai-Lieu-He-Thong\01-Quality-Manual\qms-man-001-qms-manual.html | 02-Tai-Lieu-He-Thong\03-Organization\02-Department-Handbooks\dept-production-handbook.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-setup-technician.html"
"pre-start gate","pre-start gate",6,1,false,"10-Training-Academy\01-Competency-System\02-Levels\09-C09-Time-Management\C09-L1.html"
"precision machining","precision machining",6,6,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-cnc-operator.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-deburr-team-lead.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-production-engineer-industrial-engineer.html"
"preset data","preset data",2,1,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-517-setup-changeover-smed-standard-work.html"
"preset tool","preset tool",2,2,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-504-program-release-setup-first-piece-changeover-and-work-transfer-control.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\05-WI-500\wi-517-setup-changeover-smed-standard-work.html"
"preventive action","preventive action",11,8,true,"03-Tai-Lieu-Van-Hanh\01-SOPs\07-SOP-700\sop-703-product-safety-conformity-and-fod-prevention.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\09-SOP-900\sop-902-management-review.html | 03-Tai-Lieu-Van-Hanh\02-Work-Instructions\07-WI-700\wi-713-environmental-monitoring-and-response.html"
"preventive maintenance","preventive maintenance",3,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-maintenance-technician.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\10-JD-IT\jd-it-admin.html"
"previous findings","previous findings",3,1,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\09-SOP-900\sop-901-internal-audit-and-lpa.html"
"pricing assumption","pricing assumption",2,2,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\06-JD-Sales\jd-estimator.html | 03-Tai-Lieu-Van-Hanh\03-Reference\05-ANNEX-500\annex-503-cnc-operating-model-and-role-boundary.html"
"Primary Backup","primary backup",38,38,false,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\01-JD-Executive\jd-chief-executive-officer.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\01-JD-Executive\jd-production-director.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\02-JD-Production\jd-cleaning-and-packaging-supervisor.html"
"primary bag","primary bag",2,1,false,"03-Tai-Lieu-Van-Hanh\02-Work-Instructions\07-WI-700\wi-716-vacuum-compatible-clean-build-and-bagging.html"
"Primary Home","primary home",15,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-28.html"
"primary KPIs","primary kpis",3,1,false,"10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-13.html"
"priority class","priority class",5,2,false,"10-Training-Academy\01-Competency-System\02-Levels\09-C09-Time-Management\C09-L3.html | 10-Training-Academy\01-Competency-System\02-Levels\09-C09-Time-Management\C09-L4.html"
"Priority Class P0","priority class P0",2,1,false,"10-Training-Academy\01-Competency-System\02-Levels\09-C09-Time-Management\C09-L1.html"
"privileged access","privileged access",5,4,false,"03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-104-data-governance-records-security-and-ip-protection.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-101-role-based-access-map.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-102-access-request-field-dictionary.html"
"probing strategy Ba","probing strategy ba",3,3,false,"10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L3.html | 10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L4.html"
"Problem Solving","problem solving",10,10,true,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\03-JD-Engineering\jd-cam-nc-programmer.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\03-JD-Engineering\jd-process-engineer.html | 02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\04-JD-Quality\jd-internal-auditor-outsource.html"
"Problem statement","problem statement",10,5,false,"10-Training-Academy\01-Competency-System\02-Levels\06-C06-Problem-Solving-RCA\C06-L1.html | 10-Training-Academy\01-Competency-System\02-Levels\06-C06-Problem-Solving-RCA\C06-L2.html | 10-Training-Academy\01-Competency-System\02-Levels\06-C06-Problem-Solving-RCA\C06-L3.html"
"Procedure OOT","procedure OOT",2,1,false,"10-Training-Academy\01-Competency-System\02-Levels\16-C16-Advanced-Metrology\C16-L4.html"
"process capability","process capability",2,2,true,"02-Tai-Lieu-He-Thong\03-Organization\03-Job-Descriptions\04-JD-Quality\jd-quality-engineer.html | 03-Tai-Lieu-Van-Hanh\01-SOPs\06-SOP-600\sop-604-spc-and-capability-control.html"
"process capture","process capture",2,2,false,"03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-110-dashboard-kpi-dictionary-and-data-model.html | 03-Tai-Lieu-Van-Hanh\03-Reference\01-ANNEX-100\annex-113-dashboard-deployment-access-and-refresh-control.html"
